backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	chainlink	60	100		150	1.0	0.5		32				0.15	200	upper	9	7	4	0.4286	0.0070	0.1735	9.5
torchsom	chainlink	50	82		150	1.0	0.5		32				0.2013	100	upper	10	40	14	0.6500	0.0400	0.2720	6.7
torchsom	chainlink	40	60		150	1.0	0.5		32				0.2013	100	upper	11	88	31	0.6477	0.0880	0.2855	4.3
torchsom	chainlink	60	100		150	1.0	0.5		32				0.2013	100	upper	9	8	4	0.5000	0.0080	0.2024	9.1
torchsom	chainlink	50	82		150	1.0	0.5		32				0.2013	200	upper	7	30	9	0.7000	0.0300	0.2890	7.1
torchsom	chainlink	40	60		150	1.0	0.5		32				0.2013	200	upper	10	60	28	0.5333	0.0600	0.2313	4.5
torchsom	chainlink	60	100		150	1.0	0.5		32				0.2013	200	upper	9	7	4	0.4286	0.0070	0.1735	9.5
torchsom	chainlink	50	82		150	1.0	0.5		32				0.25	100	upper	10	40	14	0.6500	0.0400	0.2720	6.7
torchsom	chainlink	40	60		150	1.0	0.5		32				0.25	100	upper	11	88	31	0.6477	0.0880	0.2855	4.3
torchsom	chainlink	60	100		150	1.0	0.5		32				0.25	100	upper	9	8	4	0.5000	0.0080	0.2024	9.1
torchsom	chainlink	50	82		150	1.0	0.5		32				0.25	200	upper	7	30	9	0.7000	0.0300	0.2890	7.1
torchsom	chainlink	40	60		150	1.0	0.5		32				0.25	200	upper	10	60	28	0.5333	0.0600	0.2313	4.4
torchsom	chainlink	60	100		150	1.0	0.5		32				0.25	200	upper	9	7	4	0.4286	0.0070	0.1735	9.4
torchsom	chainlink	50	82		150	8.0	0.3		32				0.15	100	upper	3	993	255	0.7432	0.9930	0.8952	6.6
torchsom	chainlink	40	60		150	8.0	0.3		32				0.15	100	upper	2	988	224	0.7733	0.9880	0.8057	4.2
torchsom	chainlink	60	100		150	8.0	0.3		32				0.15	100	upper	3	998	254	0.7455	0.9980	0.8976	8.8
torchsom	chainlink	50	82		150	8.0	0.3		32				0.15	200	upper	3	988	252	0.7449	0.9880	0.8944	6.8
torchsom	chainlink	40	60		150	8.0	0.3		32				0.15	200	upper	2	986	224	0.7728	0.9860	0.8049	4.3
torchsom	chainlink	60	100		150	8.0	0.3		32				0.15	200	upper	3	998	254	0.7455	0.9980	0.8976	9.2
