backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
intrasom	lsun	40	60		80							toroid	0.25	200	upper	6	383	180	0.5300	0.9480	0.4964	2.9
intrasom	lsun	60	100		80							toroid	0.25	200	upper	5	402	185	0.5398	0.9950	0.6144	14.8
intrasom	lsun	50	82		80							planar	0.15	100	upper	2	403	199	0.5062	0.9975	0.7017	22.5
intrasom	lsun	40	60		80							planar	0.15	100	upper	3	400	198	0.5050	0.9901	0.7990	8.0
intrasom	lsun	60	100		80							planar	0.15	100	upper	2	404	200	0.5050	1.0000	0.7020	46.2
intrasom	lsun	50	82		80							planar	0.15	200	upper	2	402	198	0.5075	0.9950	0.7015	23.0
intrasom	lsun	40	60		80							planar	0.15	200	upper	3	399	198	0.5038	0.9876	0.7978	8.1
intrasom	lsun	60	100		80							planar	0.15	200	upper	2	404	200	0.5050	1.0000	0.7020	47.5
intrasom	lsun	50	82		80							planar	0.2013	100	upper	2	403	199	0.5062	0.9975	0.7017	22.9
intrasom	lsun	40	60		80							planar	0.2013	100	upper	3	400	198	0.5050	0.9901	0.7990	7.9
intrasom	lsun	60	100		80							planar	0.2013	100	upper	2	404	200	0.5050	1.0000	0.7020	46.3
intrasom	lsun	50	82		80							planar	0.2013	200	upper	2	402	198	0.5075	0.9950	0.7015	22.8
intrasom	lsun	40	60		80							planar	0.2013	200	upper	3	399	198	0.5038	0.9876	0.7978	8.1
intrasom	lsun	60	100		80							planar	0.2013	200	upper	2	404	200	0.5050	1.0000	0.7020	46.9
intrasom	lsun	50	82		80							planar	0.25	100	upper	2	403	199	0.5062	0.9975	0.7017	22.6
intrasom	lsun	40	60		80							planar	0.25	100	upper	3	400	198	0.5050	0.9901	0.7990	7.9
intrasom	lsun	60	100		80							planar	0.25	100	upper	2	404	200	0.5050	1.0000	0.7020	46.4
intrasom	lsun	50	82		80							planar	0.25	200	upper	2	402	198	0.5075	0.9950	0.7015	22.8
intrasom	lsun	40	60		80							planar	0.25	200	upper	3	399	198	0.5038	0.9876	0.7978	8.0
intrasom	lsun	60	100		80							planar	0.25	200	upper	2	404	200	0.5050	1.0000	0.7020	46.8
