backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	lsun	60	100	150000			0.3	gaussian					0.25	200	upper	2	243	67	0.7243	0.6015	0.6702	28.9
minisom	lsun	50	82	150000			0.5	gaussian					0.15	100	upper	2	258	57	0.7791	0.6386	0.7032	20.8
minisom	lsun	40	60	150000			0.5	gaussian					0.15	100	upper	2	266	61	0.7707	0.6584	0.7058	12.4
minisom	lsun	60	100	150000			0.5	gaussian					0.15	100	upper	1	253	125	0.5059	0.6262	0.4902	28.7
minisom	lsun	50	82	150000			0.5	gaussian					0.15	200	upper	2	258	57	0.7791	0.6386	0.7032	21.0
minisom	lsun	40	60	150000			0.5	gaussian					0.15	200	upper	2	263	60	0.7719	0.6510	0.7040	12.5
minisom	lsun	60	100	150000			0.5	gaussian					0.15	200	upper	1	251	124	0.5060	0.6213	0.4888	29.0
minisom	lsun	50	82	150000			0.5	gaussian					0.2013	100	upper	2	258	57	0.7791	0.6386	0.7032	20.9
minisom	lsun	40	60	150000			0.5	gaussian					0.2013	100	upper	2	266	61	0.7707	0.6584	0.7058	12.5
minisom	lsun	60	100	150000			0.5	gaussian					0.2013	100	upper	1	253	125	0.5059	0.6262	0.4902	28.9
minisom	lsun	50	82	150000			0.5	gaussian					0.2013	200	upper	2	258	57	0.7791	0.6386	0.7032	21.0
minisom	lsun	40	60	150000			0.5	gaussian					0.2013	200	upper	2	263	60	0.7719	0.6510	0.7040	12.6
minisom	lsun	60	100	150000			0.5	gaussian					0.2013	200	upper	1	251	124	0.5060	0.6213	0.4888	29.0
minisom	lsun	50	82	150000			0.5	gaussian					0.25	100	upper	2	258	57	0.7791	0.6386	0.7032	20.8
minisom	lsun	40	60	150000			0.5	gaussian					0.25	100	upper	2	266	61	0.7707	0.6584	0.7058	12.6
minisom	lsun	60	100	150000			0.5	gaussian					0.25	100	upper	1	253	125	0.5059	0.6262	0.4902	28.7
minisom	lsun	50	82	150000			0.5	gaussian					0.25	200	upper	2	258	57	0.7791	0.6386	0.7032	21.0
minisom	lsun	40	60	150000			0.5	gaussian					0.25	200	upper	2	263	60	0.7719	0.6510	0.7040	12.5
minisom	lsun	60	100	150000			0.5	gaussian					0.25	200	upper	1	251	124	0.5060	0.6213	0.4888	28.9
minisom	lsun	50	82	150000			0.7	gaussian					0.15	100	upper	1	318	132	0.5849	0.7871	0.5701	20.8
minisom	lsun	40	60	150000			0.7	gaussian					0.15	100	upper	2	247	55	0.7773	0.6114	0.6943	12.5
minisom	lsun	60	100	150000			0.7	gaussian					0.15	100	upper	1	257	125	0.5136	0.6361	0.4963	28.8
minisom	lsun	50	82	150000			0.7	gaussian					0.15	200	upper	1	314	131	0.5828	0.7772	0.5663	21.0
minisom	lsun	40	60	150000			0.7	gaussian					0.15	200	upper	2	247	55	0.7773	0.6114	0.6943	12.5
minisom	lsun	60	100	150000			0.7	gaussian					0.15	200	upper	1	258	126	0.5116	0.6386	0.4962	29.0
minisom	lsun	50	82	150000			0.7	gaussian					0.2013	100	upper	1	318	132	0.5849	0.7871	0.5701	20.9
minisom	lsun	40	60	150000			0.7	gaussian					0.2013	100	upper	2	247	55	0.7773	0.6114	0.6943	12.5
minisom	lsun	60	100	150000			0.7	gaussian					0.2013	100	upper	1	257	125	0.5136	0.6361	0.4963	28.8
minisom	lsun	50	82	150000			0.7	gaussian					0.2013	200	upper	1	314	131	0.5828	0.7772	0.5663	21.0
minisom	lsun	40	60	150000			0.7	gaussian					0.2013	200	upper	2	247	55	0.7773	0.6114	0.6943	12.5
minisom	lsun	60	100	150000			0.7	gaussian					0.2013	200	upper	1	258	126	0.5116	0.6386	0.4962	28.9
minisom	lsun	50	82	150000			0.7	gaussian					0.25	100	upper	1	318	132	0.5849	0.7871	0.5701	20.8
minisom	lsun	40	60	150000			0.7	gaussian					0.25	100	upper	2	247	55	0.7773	0.6114	0.6943	12.6
minisom	lsun	60	100	150000			0.7	gaussian					0.25	100	upper	1	257	125	0.5136	0.6361	0.4963	28.8
minisom	lsun	50	82	150000			0.7	gaussian					0.25	200	upper	1	314	131	0.5828	0.7772	0.5663	21.0
minisom	lsun	40	60	150000			0.7	gaussian					0.25	200	upper	2	247	55	0.7773	0.6114	0.6943	12.5
minisom	lsun	60	100	150000			0.7	gaussian					0.25	200	upper	1	258	126	0.5116	0.6386	0.4962	28.9
minisom	lsun	50	82	150000		15	0.3	gaussian					0.15	100	upper	2	338	152	0.5503	0.8366	0.6711	20.9
minisom	lsun	40	60	150000		15	0.3	gaussian					0.15	100	upper	1	303	139	0.5413	0.7500	0.5415	12.6
minisom	lsun	60	100	150000		15	0.3	gaussian					0.15	100	upper	2	385	183	0.5247	0.9530	0.6958	29.0
minisom	lsun	50	82	150000		15	0.3	gaussian					0.15	200	upper	2	339	153	0.5487	0.8391	0.6712	21.1
minisom	lsun	40	60	150000		15	0.3	gaussian					0.15	200	upper	1	302	139	0.5397	0.7475	0.5402	12.5
minisom	lsun	60	100	150000		15	0.3	gaussian					0.15	200	upper	2	385	183	0.5247	0.9530	0.6958	29.3
minisom	lsun	50	82	150000		15	0.3	gaussian					0.2013	100	upper	2	338	152	0.5503	0.8366	0.6711	20.9
minisom	lsun	40	60	150000		15	0.3	gaussian					0.2013	100	upper	1	303	139	0.5413	0.7500	0.5415	12.4
minisom	lsun	60	100	150000		15	0.3	gaussian					0.2013	100	upper	2	385	183	0.5247	0.9530	0.6958	28.9
minisom	lsun	50	82	150000		15	0.3	gaussian					0.2013	200	upper	2	339	153	0.5487	0.8391	0.6712	21.1
minisom	lsun	40	60	150000		15	0.3	gaussian					0.2013	200	upper	1	302	139	0.5397	0.7475	0.5402	12.6
