backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	twodiamonds	40	50		150	20.0	0.3		32				0.15	100	upper	1	451	219	0.5144	0.5637	0.5249	2.8
torchsom	twodiamonds	30	40		150	20.0	0.3		32				0.15	100	upper	1	530	263	0.5038	0.6625	0.5503	2.0
torchsom	twodiamonds	50	60		150	20.0	0.3		32				0.15	100	upper	1	500	238	0.5240	0.6250	0.5471	3.9
torchsom	twodiamonds	40	50		150	20.0	0.3		32				0.15	200	upper	1	452	220	0.5133	0.5650	0.5248	2.9
torchsom	twodiamonds	30	40		150	20.0	0.3		32				0.15	200	upper	1	529	263	0.5028	0.6613	0.5495	2.1
torchsom	twodiamonds	50	60		150	20.0	0.3		32				0.15	200	upper	1	511	242	0.5264	0.6388	0.5522	4.0
torchsom	twodiamonds	40	50		150	20.0	0.3		32				0.2013	100	upper	1	451	219	0.5144	0.5637	0.5249	2.8
torchsom	twodiamonds	30	40		150	20.0	0.3		32				0.2013	100	upper	1	530	263	0.5038	0.6625	0.5503	2.0
torchsom	twodiamonds	50	60		150	20.0	0.3		32				0.2013	100	upper	1	500	238	0.5240	0.6250	0.5471	3.9
torchsom	twodiamonds	40	50		150	20.0	0.3		32				0.2013	200	upper	1	452	220	0.5133	0.5650	0.5248	2.9
torchsom	twodiamonds	30	40		150	20.0	0.3		32				0.2013	200	upper	1	529	263	0.5028	0.6613	0.5495	2.1
torchsom	twodiamonds	50	60		150	20.0	0.3		32				0.2013	200	upper	1	511	242	0.5264	0.6388	0.5522	4.0
torchsom	twodiamonds	40	50		150	20.0	0.3		32				0.25	100	upper	1	451	219	0.5144	0.5637	0.5249	2.8
torchsom	twodiamonds	30	40		150	20.0	0.3		32				0.25	100	upper	1	530	263	0.5038	0.6625	0.5503	2.1
torchsom	twodiamonds	50	60		150	20.0	0.3		32				0.25	100	upper	1	500	238	0.5240	0.6250	0.5471	3.9
torchsom	twodiamonds	40	50		150	20.0	0.3		32				0.25	200	upper	1	452	220	0.5133	0.5650	0.5248	2.9
torchsom	twodiamonds	30	40		150	20.0	0.3		32				0.25	200	upper	1	529	263	0.5028	0.6613	0.5495	2.1
torchsom	twodiamonds	50	60		150	20.0	0.3		32				0.25	200	upper	1	511	242	0.5264	0.6388	0.5522	4.0
torchsom	twodiamonds	40	50		150	20.0	0.5		32				0.15	100	upper	1	452	219	0.5155	0.5650	0.5257	2.8
torchsom	twodiamonds	30	40		150	20.0	0.5		32				0.15	100	upper	1	490	238	0.5143	0.6125	0.5395	2.0
torchsom	twodiamonds	50	60		150	20.0	0.5		32				0.15	100	upper	1	406	203	0.5000	0.5075	0.5022	3.8
torchsom	twodiamonds	40	50		150	20.0	0.5		32				0.15	200	upper	1	449	218	0.5145	0.5613	0.5242	2.9
torchsom	twodiamonds	30	40		150	20.0	0.5		32				0.15	200	upper	1	489	237	0.5153	0.6112	0.5395	2.0
torchsom	twodiamonds	50	60		150	20.0	0.5		32				0.15	200	upper	1	403	201	0.5012	0.5038	0.5016	3.9
torchsom	twodiamonds	40	50		150	20.0	0.5		32				0.2013	100	upper	1	452	219	0.5155	0.5650	0.5257	2.8
torchsom	twodiamonds	30	40		150	20.0	0.5		32				0.2013	100	upper	1	490	238	0.5143	0.6125	0.5395	2.0
torchsom	twodiamonds	50	60		150	20.0	0.5		32				0.2013	100	upper	1	406	203	0.5000	0.5075	0.5022	3.8
torchsom	twodiamonds	40	50		150	20.0	0.5		32				0.2013	200	upper	1	449	218	0.5145	0.5613	0.5242	2.8
torchsom	twodiamonds	30	40		150	20.0	0.5		32				0.2013	200	upper	1	489	237	0.5153	0.6112	0.5395	2.0
torchsom	twodiamonds	50	60		150	20.0	0.5		32				0.2013	200	upper	1	403	201	0.5012	0.5038	0.5016	4.0
torchsom	twodiamonds	40	50		150	20.0	0.5		32				0.25	100	upper	1	452	219	0.5155	0.5650	0.5257	2.8
torchsom	twodiamonds	30	40		150	20.0	0.5		32				0.25	100	upper	1	490	238	0.5143	0.6125	0.5395	2.0
