backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	chainlink_u	50	82	150000		25	0.3	gaussian					0.2013	100	upper	1	996	498	0.5000	0.9960	0.6488	22.7
minisom	chainlink_u	50	82	150000		25	0.3	gaussian					0.2013	200	upper	1	996	498	0.5000	0.9960	0.6488	22.9
minisom	chainlink_u	50	82	150000		25	0.3	gaussian					0.25	100	upper	1	996	498	0.5000	0.9960	0.6488	22.6
minisom	chainlink_u	50	82	150000		25	0.3	gaussian					0.25	200	upper	1	996	498	0.5000	0.9960	0.6488	22.9
minisom	chainlink_u	50	82	150000		25	0.5	gaussian					0.15	100	upper	1	989	490	0.5046	0.9890	0.6485	22.6
minisom	chainlink_u	50	82	150000		25	0.5	gaussian					0.15	200	upper	1	989	490	0.5046	0.9890	0.6485	22.7
minisom	chainlink_u	50	82	150000		25	0.5	gaussian					0.2013	100	upper	1	989	490	0.5046	0.9890	0.6485	22.6
minisom	chainlink_u	50	82	150000		25	0.5	gaussian					0.2013	200	upper	1	989	490	0.5046	0.9890	0.6485	22.8
minisom	chainlink_u	50	82	150000		25	0.5	gaussian					0.25	100	upper	1	989	490	0.5046	0.9890	0.6485	22.7
minisom	chainlink_u	50	82	150000		25	0.5	gaussian					0.25	200	upper	1	989	490	0.5046	0.9890	0.6485	22.8
minisom	chainlink_u	50	82	150000		25	0.7	gaussian					0.15	100	upper	2	954	426	0.5535	0.9540	0.8076	22.6
minisom	chainlink_u	50	82	150000		25	0.7	gaussian					0.15	200	upper	2	952	426	0.5525	0.9520	0.8066	22.7
minisom	chainlink_u	50	82	150000		25	0.7	gaussian					0.2013	100	upper	2	954	426	0.5535	0.9540	0.8076	22.5
minisom	chainlink_u	50	82	150000		25	0.7	gaussian					0.2013	200	upper	2	952	426	0.5525	0.9520	0.8066	22.8
minisom	chainlink_u	50	82	150000		25	0.7	gaussian					0.25	100	upper	2	954	426	0.5535	0.9540	0.8076	22.7
minisom	chainlink_u	50	82	150000		25	0.7	gaussian					0.25	200	upper	2	952	426	0.5525	0.9520	0.8066	22.8
minisom	chainlink_u	50	82	400000			0.3	gaussian					0.15	100	upper	2	829	206	0.7515	0.8290	0.8493	60.0
minisom	chainlink_u	50	82	400000			0.3	gaussian					0.15	200	upper	2	828	206	0.7512	0.8280	0.8489	60.2
minisom	chainlink_u	50	82	400000			0.3	gaussian					0.2013	100	upper	2	829	206	0.7515	0.8290	0.8493	59.9
minisom	chainlink_u	50	82	400000			0.3	gaussian					0.2013	200	upper	2	828	206	0.7512	0.8280	0.8489	60.0
minisom	chainlink_u	50	82	400000			0.3	gaussian					0.25	100	upper	2	829	206	0.7515	0.8290	0.8493	59.9
minisom	chainlink_u	50	82	400000			0.3	gaussian					0.25	200	upper	2	828	206	0.7512	0.8280	0.8489	59.9
minisom	chainlink_u	50	82	400000			0.5	gaussian					0.15	100	upper	1	808	362	0.5520	0.8080	0.6132	59.6
